"Subject" "Item" "vagueness" "selection" "RT"
"2117" 2 1 "crisp" "matching" 1081
"2118" 2 2 "crisp" "matching" 1522
"2119" 2 3 "crisp" "comparison" 882
"2120" 2 4 "vague" "comparison" 1015
"2121" 2 1 "crisp" "comparison" 860
"2122" 2 2 "crisp" "comparison" 847
"2123" 2 3 "vague" "matching" 1262
"2124" 2 4 "vague" "matching" 958
"2125" 2 1 "vague" "comparison" 732
"2126" 2 2 "vague" "comparison" 819
"2127" 2 3 "vague" "comparison" 846
"2128" 2 4 "crisp" "matching" 1463
"2129" 2 1 "crisp" "comparison" 1068
"2130" 2 2 "crisp" "matching" 2009
"2131" 2 3 "vague" "matching" 1462
"2132" 2 4 "vague" "comparison" 1110
"2133" 2 1 "vague" "matching" 1152
"2134" 2 2 "vague" "comparison" 1222
"2135" 2 3 "vague" "matching" 973
"2136" 2 4 "vague" "matching" 2693
"2137" 2 1 "vague" "comparison" 1071
"2138" 2 2 "vague" "matching" 978
"2139" 2 3 "crisp" "comparison" 1600
"2140" 2 4 "crisp" "matching" 1995
"2141" 2 1 "vague" "comparison" 1179
"2142" 2 2 "crisp" "comparison" 1317
"2143" 2 3 "crisp" "comparison" 943
"2144" 2 4 "crisp" "matching" 1575
"2145" 2 1 "vague" "matching" 1073
"2146" 2 2 "vague" "matching" 1879
"2147" 2 3 "crisp" "matching" 2439
"2148" 2 4 "vague" "comparison" 1182
"2149" 2 1 "crisp" "matching" 1193
"2150" 2 2 "vague" "comparison" 1225
"2151" 2 3 "vague" "comparison" 999
"2152" 2 4 "crisp" "comparison" 1676
"2153" 2 1 "crisp" "matching" 935
"2154" 2 2 "crisp" "matching" 3203
"2155" 2 3 "vague" "comparison" 1239
"2156" 2 4 "vague" "comparison" 1855
"2157" 2 1 "vague" "matching" 2307
"2158" 2 2 "vague" "matching" 3105
"2159" 2 3 "vague" "comparison" 1462
"2160" 2 4 "crisp" "comparison" 1340
"2161" 2 1 "vague" "comparison" 771
"2162" 2 2 "vague" "comparison" 2534
"2163" 2 3 "crisp" "matching" 2009
"2164" 2 4 "crisp" "comparison" 1226
"2165" 2 1 "crisp" "comparison" 732
"2166" 2 2 "crisp" "comparison" 1231
"2167" 2 3 "crisp" "comparison" 1344
"2168" 2 4 "vague" "matching" 3352
"2169" 2 1 "crisp" "matching" 1062
"2170" 2 2 "crisp" "comparison" 2329
"2171" 2 3 "vague" "matching" 3657
"2172" 2 4 "crisp" "comparison" 936
"2173" 2 1 "vague" "matching" 4434
"2174" 2 2 "crisp" "matching" 1811
"2175" 2 3 "crisp" "matching" 2090
"2176" 2 4 "crisp" "matching" 5221
"2177" 2 1 "crisp" "comparison" 1045
"2178" 2 2 "vague" "matching" 2218
"2179" 2 3 "crisp" "matching" 1807
"2180" 2 4 "vague" "matching" 876
"2181" 2 1 "crisp" "matching" 1010
"2182" 2 2 "crisp" "comparison" 903
"2183" 2 3 "crisp" "comparison" 1132
"2184" 2 4 "vague" "matching" 2291
"2185" 2 1 "crisp" "matching" 2636
"2186" 2 2 "crisp" "matching" 1414
"2187" 2 3 "crisp" "matching" 3195
"2188" 2 4 "vague" "comparison" 1952
"2189" 2 1 "crisp" "comparison" 2232
"2190" 2 2 "vague" "comparison" 1192
"2191" 2 3 "crisp" "comparison" 2731
"2192" 2 4 "vague" "matching" 2698
"2193" 2 1 "vague" "comparison" 927
"2194" 2 2 "crisp" "matching" 2364
"2195" 2 3 "vague" "matching" 6399
"2196" 2 4 "crisp" "comparison" 2160
"2197" 2 1 "vague" "matching" 3587
"2198" 2 2 "crisp" "comparison" 4206
"2199" 2 3 "vague" "comparison" 863
"2200" 2 4 "crisp" "matching" 1474
"2201" 2 1 "vague" "matching" 2504
"2202" 2 2 "crisp" "matching" 3339
"2203" 2 3 "vague" "comparison" 1889
"2204" 2 4 "crisp" "comparison" 1596
"2205" 2 1 "crisp" "comparison" 868
"2206" 2 2 "vague" "matching" 2655
"2207" 2 3 "crisp" "matching" 1886
"2208" 2 4 "crisp" "matching" 1122
"2209" 2 1 "vague" "comparison" 1891
"2210" 2 2 "vague" "comparison" 1311
"2211" 2 3 "vague" "comparison" 1225
"2212" 2 4 "vague" "matching" 928
"2213" 2 1 "vague" "matching" 2030
"2214" 2 2 "crisp" "matching" 3325
"2215" 2 3 "vague" "matching" 1943
"2216" 2 4 "vague" "comparison" 1213
"2217" 2 1 "vague" "comparison" 744
"2218" 2 2 "vague" "comparison" 1264
"2219" 2 3 "crisp" "comparison" 1854
"2220" 2 4 "vague" "comparison" 1290
"2221" 2 1 "crisp" "matching" 770
"2222" 2 2 "vague" "matching" 4428
"2223" 2 3 "vague" "matching" 2693
"2224" 2 4 "crisp" "comparison" 1036
"2225" 2 1 "crisp" "comparison" 1996
"2226" 2 2 "crisp" "comparison" 2043
"2227" 2 3 "crisp" "comparison" 977
"2228" 2 4 "crisp" "comparison" 1360
"2229" 2 1 "crisp" "matching" 765
"2230" 2 2 "vague" "comparison" 760
"2231" 2 3 "crisp" "matching" 2947
"2232" 2 4 "crisp" "matching" 2844
"2233" 2 1 "vague" "matching" 1404
"2234" 2 2 "vague" "matching" 3111
"2235" 2 3 "vague" "matching" 2347
"2236" 2 4 "crisp" "matching" 2774
"2237" 2 1 "vague" "comparison" 1715
"2238" 2 2 "crisp" "comparison" 2226
"2239" 2 3 "vague" "comparison" 1502
"2240" 2 4 "vague" "comparison" 2478
"2241" 2 1 "crisp" "comparison" 638
"2242" 2 2 "crisp" "comparison" 944
"2243" 2 3 "crisp" "comparison" 946
"2244" 2 4 "vague" "matching" 932
"2245" 2 1 "vague" "matching" 1844
"2246" 2 2 "crisp" "comparison" 820
"2247" 2 3 "vague" "comparison" 1281
"2248" 2 4 "vague" "matching" 3216
"2249" 2 1 "vague" "matching" 1241
"2250" 2 2 "vague" "matching" 1821
"2251" 2 3 "crisp" "comparison" 864
"2252" 2 4 "crisp" "matching" 856
"2253" 2 1 "crisp" "matching" 5912
"2254" 2 2 "vague" "comparison" 1591
"2255" 2 3 "vague" "matching" 4175
"2256" 2 4 "crisp" "matching" 1384
"2257" 2 1 "crisp" "comparison" 2197
"2258" 2 2 "vague" "comparison" 1250
"2259" 2 3 "vague" "comparison" 769
"2260" 2 4 "vague" "comparison" 897
"2261" 2 1 "crisp" "comparison" 769
"2262" 2 2 "vague" "matching" 2636
"2263" 2 3 "crisp" "matching" 1495
"2264" 2 4 "crisp" "comparison" 1979
"2265" 2 1 "vague" "matching" 1601
"2266" 2 2 "crisp" "comparison" 1845
"2267" 2 3 "vague" "matching" 2384
"2268" 2 4 "crisp" "comparison" 1137
"2269" 2 1 "vague" "comparison" 1152
"2270" 2 2 "crisp" "matching" 2319
"2271" 2 3 "vague" "matching" 2485
"2272" 2 4 "crisp" "comparison" 1561
"2273" 2 1 "vague" "comparison" 1641
"2274" 2 2 "crisp" "matching" 1724
"2275" 2 3 "vague" "comparison" 2286
"2276" 2 4 "vague" "matching" 3369
"2277" 2 1 "crisp" "matching" 805
"2278" 2 2 "vague" "matching" 1542
"2279" 2 3 "crisp" "matching" 5324
"2280" 2 4 "vague" "comparison" 1795
"2281" 2 1 "crisp" "comparison" 1822
"2282" 2 2 "crisp" "matching" 1929
"2283" 2 3 "crisp" "comparison" 1260
"2284" 2 4 "vague" "matching" 622
"2285" 2 1 "crisp" "matching" 646
"2286" 2 2 "vague" "comparison" 2024
"2287" 2 3 "crisp" "comparison" 1246
"2288" 2 4 "crisp" "matching" 2051
"2289" 2 1 "vague" "comparison" 685
"2290" 2 2 "vague" "comparison" 978
"2291" 2 3 "crisp" "matching" 2852
"2292" 2 4 "vague" "comparison" 1068
"2293" 2 1 "vague" "comparison" 1662
"2294" 2 2 "vague" "matching" 2063
"2295" 2 3 "vague" "comparison" 1229
"2296" 2 4 "crisp" "comparison" 1697
"2297" 2 1 "vague" "matching" 1421
"2298" 2 2 "crisp" "comparison" 895
"2299" 2 3 "crisp" "matching" 1851
"2300" 2 4 "crisp" "matching" 1735
"2301" 2 1 "crisp" "matching" 1541
"2302" 2 2 "crisp" "matching" 1764
"2303" 2 3 "vague" "matching" 1832
"2304" 2 4 "vague" "comparison" 1272
"2305" 20 1 "crisp" "comparison" 2463
"2306" 20 2 "crisp" "matching" 1287
"2307" 20 3 "vague" "comparison" 3469
"2308" 20 4 "crisp" "comparison" 952
"2309" 20 1 "vague" "matching" 2071
"2310" 20 2 "vague" "comparison" 1400
"2311" 20 3 "crisp" "comparison" 2388
"2312" 20 4 "crisp" "matching" 3221
"2313" 20 1 "crisp" "matching" 1229
"2314" 20 2 "vague" "matching" 2611
"2315" 20 3 "vague" "matching" 1927
"2316" 20 4 "vague" "comparison" 3480
"2317" 20 1 "vague" "matching" 1875
"2318" 20 2 "crisp" "matching" 3492
"2319" 20 3 "vague" "matching" 1869
"2320" 20 4 "vague" "comparison" 2952
"2321" 20 1 "crisp" "matching" 2068
"2322" 20 2 "crisp" "matching" 1167
"2323" 20 3 "crisp" "comparison" 2441
"2324" 20 4 "vague" "matching" 2554
"2325" 20 1 "vague" "comparison" 2388
"2326" 20 2 "crisp" "comparison" 3971
"2327" 20 3 "vague" "matching" 1180
"2328" 20 4 "vague" "matching" 734
"2329" 20 1 "vague" "comparison" 1343
"2330" 20 2 "vague" "matching" 1598
"2331" 20 3 "crisp" "matching" 1988
"2332" 20 4 "crisp" "matching" 1077
"2333" 20 1 "vague" "matching" 2081
"2334" 20 2 "crisp" "comparison" 1789
"2335" 20 3 "crisp" "comparison" 2426
"2336" 20 4 "vague" "matching" 2174
"2337" 20 1 "crisp" "comparison" 840
"2338" 20 2 "vague" "comparison" 2033
"2339" 20 3 "vague" "matching" 3184
"2340" 20 4 "vague" "matching" 860
"2341" 20 1 "vague" "matching" 2132
"2342" 20 2 "vague" "matching" 2144
"2343" 20 3 "crisp" "matching" 1481
"2344" 20 4 "vague" "comparison" 1793
"2345" 20 1 "vague" "comparison" 1791
"2346" 20 2 "vague" "comparison" 1126
"2347" 20 3 "crisp" "matching" 2037
"2348" 20 4 "crisp" "comparison" 1517
"2349" 20 1 "vague" "comparison" 1139
"2350" 20 2 "crisp" "comparison" 991
"2351" 20 3 "vague" "comparison" 786
"2352" 20 4 "crisp" "matching" 1428
"2353" 20 1 "crisp" "comparison" 2005
"2354" 20 2 "crisp" "matching" 2083
"2355" 20 3 "crisp" "comparison" 3784
"2356" 20 4 "vague" "comparison" 2616
"2357" 20 1 "crisp" "matching" 1499
"2358" 20 2 "vague" "matching" 3037
"2359" 20 3 "vague" "comparison" 1459
"2360" 20 4 "crisp" "comparison" 1708
"2361" 20 1 "crisp" "matching" 1266
"2362" 20 2 "crisp" "comparison" 3877
"2363" 20 3 "crisp" "matching" 1931
"2364" 20 4 "crisp" "comparison" 3302
"2365" 20 1 "crisp" "comparison" 1803
"2366" 20 2 "vague" "comparison" 2164
"2367" 20 3 "vague" "comparison" 1621
"2368" 20 4 "crisp" "matching" 2151
"2369" 20 1 "vague" "comparison" 1007
"2370" 20 2 "crisp" "matching" 1009
"2371" 20 3 "vague" "matching" 1868
"2372" 20 4 "vague" "matching" 2766
"2373" 20 1 "vague" "comparison" 1136
"2374" 20 2 "crisp" "comparison" 3091
"2375" 20 3 "crisp" "matching" 3290
"2376" 20 4 "crisp" "matching" 2243
"2377" 20 1 "vague" "matching" 2552
"2378" 20 2 "crisp" "matching" 2176
"2379" 20 3 "crisp" "comparison" 3017
"2380" 20 4 "vague" "matching" 1958
"2381" 20 1 "crisp" "matching" 1448
"2382" 20 2 "vague" "comparison" 1691
"2383" 20 3 "crisp" "comparison" 2631
"2384" 20 4 "vague" "matching" 1124
"2385" 20 1 "crisp" "comparison" 1215
"2386" 20 2 "vague" "matching" 1064
"2387" 20 3 "vague" "matching" 1700
"2388" 20 4 "crisp" "comparison" 1904
"2389" 20 1 "crisp" "matching" 1301
"2390" 20 2 "crisp" "matching" 2736
"2391" 20 3 "vague" "comparison" 2635
"2392" 20 4 "vague" "comparison" 3302
"2393" 20 1 "vague" "comparison" 2065
"2394" 20 2 "crisp" "matching" 2406
"2395" 20 3 "vague" "comparison" 1561
"2396" 20 4 "crisp" "matching" 861
"2397" 20 1 "vague" "matching" 984
"2398" 20 2 "vague" "comparison" 6582
"2399" 20 3 "crisp" "matching" 2543
"2400" 20 4 "vague" "matching" 1690
"2401" 20 1 "crisp" "matching" 656
"2402" 20 2 "crisp" "comparison" 3255
"2403" 20 3 "crisp" "matching" 879
"2404" 20 4 "crisp" "comparison" 6152
"2405" 20 1 "vague" "matching" 4089
"2406" 20 2 "crisp" "comparison" 3440
"2407" 20 3 "crisp" "matching" 1139
"2408" 20 4 "crisp" "matching" 4460
"2409" 20 1 "crisp" "matching" 2232
"2410" 20 2 "vague" "matching" 2797
"2411" 20 3 "vague" "matching" 1080
"2412" 20 4 "vague" "comparison" 7425
"2413" 20 1 "crisp" "comparison" 2439
"2414" 20 2 "vague" "comparison" 1352
"2415" 20 3 "vague" "comparison" 1038
"2416" 20 4 "crisp" "comparison" 1987
"2417" 20 1 "vague" "matching" 1375
"2418" 20 2 "vague" "comparison" 2184
"2419" 20 3 "vague" "comparison" 2778
"2420" 20 4 "crisp" "comparison" 1298
"2421" 20 1 "vague" "comparison" 1019
"2422" 20 2 "vague" "matching" 2301
"2423" 20 3 "vague" "matching" 981
"2424" 20 4 "vague" "comparison" 1400
"2425" 20 1 "crisp" "comparison" 1793
"2426" 20 2 "vague" "matching" 2666
"2427" 20 3 "crisp" "comparison" 1389
"2428" 20 4 "vague" "comparison" 2204
"2429" 20 1 "crisp" "comparison" 1777
"2430" 20 2 "crisp" "comparison" 2023
"2431" 20 3 "crisp" "comparison" 1630
"2432" 20 4 "crisp" "matching" 877
"2433" 20 1 "vague" "matching" 1273
"2434" 20 2 "crisp" "comparison" 1516
"2435" 20 3 "crisp" "comparison" 1140
"2436" 20 4 "vague" "comparison" 2794
"2437" 20 1 "crisp" "matching" 1189
"2438" 20 2 "vague" "comparison" 3535
"2439" 20 3 "vague" "matching" 1829
"2440" 20 4 "vague" "comparison" 1562
"2441" 20 1 "crisp" "matching" 1585
"2442" 20 2 "crisp" "comparison" 2336
"2443" 20 3 "crisp" "comparison" 2077
"2444" 20 4 "crisp" "comparison" 2639
"2445" 20 1 "vague" "comparison" 2646
"2446" 20 2 "crisp" "comparison" 1422
"2447" 20 3 "vague" "matching" 1928
"2448" 20 4 "vague" "comparison" 1701
"2449" 20 1 "crisp" "comparison" 2189
"2450" 20 2 "crisp" "matching" 2252
"2451" 20 3 "vague" "comparison" 2296
"2452" 20 4 "vague" "comparison" 1730
"2453" 20 1 "vague" "comparison" 2095
"2454" 20 2 "vague" "matching" 2736
"2455" 20 3 "vague" "comparison" 1832
"2456" 20 4 "crisp" "matching" 1107
"2457" 20 1 "crisp" "matching" 9243
"2458" 20 2 "vague" "matching" 1804
"2459" 20 3 "vague" "matching" 2178
"2460" 20 4 "crisp" "comparison" 2272
"2461" 20 1 "vague" "comparison" 5785
"2462" 20 2 "vague" "comparison" 2052
"2463" 20 3 "crisp" "comparison" 1230
"2464" 20 4 "crisp" "matching" 2075
"2465" 20 1 "vague" "matching" 1224
"2466" 20 2 "crisp" "matching" 1124
"2467" 20 3 "vague" "comparison" 1104
"2468" 20 4 "crisp" "comparison" 1289
"2469" 20 1 "crisp" "comparison" 1706
"2470" 20 2 "crisp" "matching" 1323
"2471" 20 3 "crisp" "matching" 1398
"2472" 20 4 "crisp" "matching" 2313
"2473" 20 1 "vague" "matching" 1585
"2474" 20 2 "vague" "matching" 3557
"2475" 20 3 "vague" "matching" 899
"2476" 20 4 "crisp" "comparison" 1054
"2477" 20 1 "crisp" "matching" 1027
"2478" 20 2 "crisp" "comparison" 1228
"2479" 20 3 "vague" "comparison" 963
"2480" 20 4 "vague" "matching" 1320
"2481" 20 1 "crisp" "comparison" 1137
"2482" 20 2 "crisp" "matching" 2319
"2483" 20 3 "crisp" "comparison" 1485
"2484" 20 4 "vague" "matching" 2062
"2485" 20 1 "vague" "comparison" 2351
"2486" 20 2 "vague" "comparison" 1790
"2487" 20 3 "crisp" "matching" 2453
"2488" 20 4 "crisp" "matching" 1485
"2489" 20 1 "crisp" "comparison" 2273
"2490" 20 2 "vague" "comparison" 3508
"2491" 20 3 "crisp" "matching" 2013
"2492" 20 4 "vague" "matching" 2869
"2493" 20 1 "vague" "matching" 2315
"2494" 20 2 "vague" "matching" 1916
"2495" 20 3 "crisp" "matching" 1561
"2496" 20 4 "vague" "matching" 1730
"2497" 21 1 "crisp" "matching" 2202
"2498" 21 2 "crisp" "comparison" 5388
"2499" 21 3 "crisp" "matching" 4052
"2500" 21 4 "vague" "comparison" 5827
"2501" 21 1 "vague" "comparison" 2067
"2502" 21 2 "crisp" "matching" 3430
"2503" 21 3 "crisp" "matching" 5442
"2504" 21 4 "vague" "matching" 10460
"2505" 21 1 "crisp" "matching" 1942
"2506" 21 2 "crisp" "comparison" 2357
"2507" 21 3 "vague" "comparison" 2626
"2508" 21 4 "crisp" "comparison" 4598
"2509" 21 1 "vague" "comparison" 2476
"2510" 21 2 "vague" "matching" 7495
"2511" 21 3 "vague" "comparison" 4057
"2512" 21 4 "crisp" "comparison" 2493
"2513" 21 1 "crisp" "comparison" 1781
"2514" 21 2 "vague" "matching" 2657
"2515" 21 3 "crisp" "matching" 4334
"2516" 21 4 "vague" "matching" 4554
"2517" 21 1 "crisp" "comparison" 1140
"2518" 21 2 "vague" "matching" 3760
"2519" 21 3 "crisp" "comparison" 4853
"2520" 21 4 "crisp" "comparison" 3790
"2521" 21 1 "crisp" "comparison" 1773
"2522" 21 2 "vague" "comparison" 1536
"2523" 21 3 "vague" "matching" 3128
"2524" 21 4 "vague" "comparison" 1565
"2525" 21 1 "vague" "comparison" 1580
"2526" 21 2 "crisp" "matching" 2839
"2527" 21 3 "vague" "matching" 6866
"2528" 21 4 "crisp" "matching" 9802
"2529" 21 1 "vague" "matching" 2370
"2530" 21 2 "vague" "matching" 10242
"2531" 21 3 "crisp" "comparison" 1540
"2532" 21 4 "vague" "matching" 5808
"2533" 21 1 "crisp" "matching" 1969
"2534" 21 2 "crisp" "comparison" 2337
"2535" 21 3 "crisp" "comparison" 1423
"2536" 21 4 "crisp" "matching" 4913
"2537" 21 1 "vague" "comparison" 1446
"2538" 21 2 "crisp" "matching" 4771
"2539" 21 3 "crisp" "comparison" 2867
"2540" 21 4 "vague" "matching" 2020
"2541" 21 1 "vague" "matching" 3263
"2542" 21 2 "vague" "comparison" 3555
"2543" 21 3 "vague" "comparison" 4607
"2544" 21 4 "crisp" "comparison" 2584
"2545" 21 1 "vague" "matching" 3523
"2546" 21 2 "crisp" "matching" 3875
"2547" 21 3 "vague" "comparison" 6601
"2548" 21 4 "crisp" "matching" 2179
"2549" 21 1 "crisp" "matching" 1735
"2550" 21 2 "vague" "comparison" 4944
"2551" 21 3 "crisp" "matching" 6536
"2552" 21 4 "vague" "comparison" 4715
"2553" 21 1 "crisp" "comparison" 4854
"2554" 21 2 "crisp" "comparison" 3681
"2555" 21 3 "vague" "matching" 6726
"2556" 21 4 "vague" "comparison" 5620
"2557" 21 1 "vague" "matching" 1965
"2558" 21 2 "vague" "comparison" 2899
"2559" 21 3 "vague" "matching" 7348
"2560" 21 4 "crisp" "matching" 9234
"2561" 21 1 "vague" "matching" 2093
"2562" 21 2 "vague" "matching" 5221
"2563" 21 3 "vague" "comparison" 1852
"2564" 21 4 "vague" "matching" 4442
"2565" 21 1 "vague" "matching" 1301
"2566" 21 2 "crisp" "matching" 3828
"2567" 21 3 "crisp" "matching" 4186
"2568" 21 4 "vague" "matching" 4044
"2569" 21 1 "vague" "matching" 1880
"2570" 21 2 "vague" "matching" 2241
"2571" 21 3 "crisp" "matching" 7123
"2572" 21 4 "vague" "comparison" 4833
"2573" 21 1 "vague" "comparison" 2860
"2574" 21 2 "crisp" "comparison" 1230
"2575" 21 3 "vague" "matching" 3940
"2576" 21 4 "vague" "comparison" 6116
"2577" 21 1 "crisp" "matching" 2149
"2578" 21 2 "vague" "comparison" 3842
"2579" 21 3 "crisp" "matching" 2292
"2580" 21 4 "crisp" "matching" 1705
"2581" 21 1 "crisp" "matching" 1009
"2582" 21 2 "crisp" "comparison" 2997
"2583" 21 3 "vague" "comparison" 3020
"2584" 21 4 "crisp" "comparison" 2565
"2585" 21 1 "crisp" "comparison" 2630
"2586" 21 2 "crisp" "comparison" 1780
"2587" 21 3 "crisp" "comparison" 2922
"2588" 21 4 "crisp" "matching" 4582
"2589" 21 1 "crisp" "matching" 1211
"2590" 21 2 "vague" "matching" 1518
"2591" 21 3 "vague" "comparison" 2616
"2592" 21 4 "crisp" "comparison" 1976
"2593" 21 1 "vague" "comparison" 6983
"2594" 21 2 "crisp" "matching" 2897
"2595" 21 3 "vague" "matching" 1627
"2596" 21 4 "crisp" "comparison" 2244
"2597" 21 1 "vague" "comparison" 6720
"2598" 21 2 "crisp" "matching" 1889
"2599" 21 3 "vague" "comparison" 6214
"2600" 21 4 "vague" "comparison" 2545
"2601" 21 1 "crisp" "comparison" 1734
"2602" 21 2 "vague" "comparison" 16212
"2603" 21 3 "crisp" "comparison" 3180
"2604" 21 4 "vague" "matching" 6309
"2605" 21 1 "vague" "matching" 2434
"2606" 21 2 "crisp" "comparison" 2008
"2607" 21 3 "vague" "matching" 1742
"2608" 21 4 "crisp" "comparison" 7909
"2609" 21 1 "crisp" "matching" 1943
"2610" 21 2 "vague" "comparison" 1888
"2611" 21 3 "vague" "matching" 3384
"2612" 21 4 "vague" "comparison" 5931
"2613" 21 1 "crisp" "comparison" 3226
"2614" 21 2 "vague" "comparison" 5026
"2615" 21 3 "crisp" "matching" 1512
"2616" 21 4 "vague" "matching" 1714
"2617" 21 1 "crisp" "comparison" 2577
"2618" 21 2 "crisp" "matching" 10791
"2619" 21 3 "crisp" "comparison" 2035
"2620" 21 4 "crisp" "matching" 2643
"2621" 21 1 "vague" "comparison" 1159
"2622" 21 2 "vague" "matching" 3849
"2623" 21 3 "crisp" "comparison" 2295
"2624" 21 4 "crisp" "matching" 2152
"2625" 21 1 "crisp" "comparison" 1710
"2626" 21 2 "crisp" "matching" 5030
"2627" 21 3 "vague" "comparison" 3351
"2628" 21 4 "crisp" "comparison" 5889
"2629" 21 1 "vague" "matching" 2984
"2630" 21 2 "vague" "comparison" 2474
"2631" 21 3 "crisp" "comparison" 5186
"2632" 21 4 "vague" "comparison" 4326
"2633" 21 1 "crisp" "comparison" 4435
"2634" 21 2 "crisp" "matching" 3969
"2635" 21 3 "vague" "comparison" 2466
"2636" 21 4 "crisp" "matching" 8647
"2637" 21 1 "vague" "comparison" 1152
"2638" 21 2 "crisp" "comparison" 3656
"2639" 21 3 "vague" "matching" 3498
"2640" 21 4 "crisp" "matching" 6906
"2641" 21 1 "vague" "matching" 2747
"2642" 21 2 "crisp" "comparison" 4496
"2643" 21 3 "vague" "comparison" 2973
"2644" 21 4 "vague" "matching" 3636
"2645" 21 1 "crisp" "matching" 1749
"2646" 21 2 "vague" "matching" 2379
"2647" 21 3 "vague" "matching" 2848
"2648" 21 4 "vague" "matching" 4744
"2649" 21 1 "crisp" "matching" 1293
"2650" 21 2 "vague" "comparison" 1706
"2651" 21 3 "crisp" "comparison" 4792
"2652" 21 4 "vague" "comparison" 4225
"2653" 21 1 "vague" "comparison" 1397
"2654" 21 2 "vague" "matching" 3202
"2655" 21 3 "crisp" "matching" 4603
"2656" 21 4 "crisp" "matching" 7390
"2657" 21 1 "vague" "matching" 2295
"2658" 21 2 "vague" "matching" 4574
"2659" 21 3 "crisp" "matching" 3140
"2660" 21 4 "vague" "matching" 4497
"2661" 21 1 "crisp" "matching" 1353
"2662" 21 2 "crisp" "matching" 4107
"2663" 21 3 "vague" "matching" 11474
"2664" 21 4 "crisp" "comparison" 3661
"2665" 21 1 "crisp" "comparison" 2294
"2666" 21 2 "vague" "comparison" 1471
"2667" 21 3 "vague" "matching" 8647
"2668" 21 4 "crisp" "matching" 2468
"2669" 21 1 "vague" "matching" 1358
"2670" 21 2 "vague" "comparison" 1864
"2671" 21 3 "vague" "comparison" 1388
"2672" 21 4 "vague" "comparison" 2960
"2673" 21 1 "vague" "comparison" 1857
"2674" 21 2 "crisp" "comparison" 1385
"2675" 21 3 "crisp" "comparison" 4542
"2676" 21 4 "vague" "comparison" 11277
"2677" 21 1 "crisp" "matching" 979
"2678" 21 2 "crisp" "matching" 2743
"2679" 21 3 "crisp" "matching" 3632
"2680" 21 4 "vague" "matching" 1201
"2681" 21 1 "crisp" "comparison" 1975
"2682" 21 2 "crisp" "comparison" 4364
"2683" 21 3 "crisp" "comparison" 1848
"2684" 21 4 "crisp" "comparison" 5106
"2685" 21 1 "vague" "comparison" 1123
"2686" 21 2 "vague" "matching" 2188
"2687" 21 3 "crisp" "matching" 2788
"2688" 21 4 "crisp" "comparison" 1973
"2689" 22 1 "vague" "comparison" 3620
"2690" 22 2 "vague" "matching" 3202
"2691" 22 3 "vague" "comparison" 1878
"2692" 22 4 "crisp" "comparison" 2817
"2693" 22 1 "crisp" "comparison" 4049
"2694" 22 2 "vague" "comparison" 2206
"2695" 22 3 "vague" "matching" 1823
"2696" 22 4 "crisp" "matching" 1618
"2697" 22 1 "vague" "comparison" 1344
"2698" 22 2 "crisp" "comparison" 1848
"2699" 22 3 "vague" "comparison" 2196
"2700" 22 4 "vague" "matching" 2148
"2701" 22 1 "crisp" "matching" 4790
"2702" 22 2 "crisp" "matching" 1788
"2703" 22 3 "vague" "matching" 1480
