"Subject" "Item" "id" "Trial" "Vagueness" "Selection" "Order" "Quantity" "Instruction" "nchar_instr" "RT" "RT_raw" "RT_log" "RTprev_log" "RTprev_raw" "rt_instr" "response_cat"
"2329" "s20" "06:15:24" "s20:t025" 25 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 20 dots'" 45 1343 1343 7.20266119652324 6.59850902861452 734 2549 "Expected"
"2330" "s20" "16:25:34" "s20:t026" 26 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 20 dots'" 36 1598 1598 7.37650812632622 7.20266119652324 1343 1701 "Expected"
"2331" "s20" "26:35:44" "s20:t027" 27 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 44 dots'" 30 1988 1988 7.59488438721652 7.37650812632622 1598 644 "Expected"
"2332" "s20" "36:45:54" "s20:t028" 28 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 54 dots'" 30 1077 1077 6.98193467715639 7.59488438721652 1988 1668 "Expected"
"2333" "s20" "06:15:24" "s20:t029" 29 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 20 dots'" 36 2081 2081 7.64060382639363 6.98193467715639 1077 95 "Expected"
"2334" "s20" "16:25:34" "s20:t030" 30 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 20 dots'" 40 1789 1789 7.48941208350872 7.64060382639363 2081 15 "Expected"
"2335" "s20" "26:35:44" "s20:t031" 31 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 30 dots'" 40 2426 2426 7.793999089504 7.48941208350872 1789 238 "Expected"
"2336" "s20" "36:45:54" "s20:t032" 32 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 40 dots'" 36 2174 2174 7.68432406768116 7.793999089504 2426 297 "Far"
"2337" "s20" "06:15:24" "s20:t033" 33 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 10 dots'" 40 840 840 6.73340189183736 7.68432406768116 2174 1902 "Expected"
"2338" "s20" "16:25:34" "s20:t034" 34 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 20 dots'" 44 2033 2033 7.61726781362835 6.73340189183736 840 1 "Expected"
"2339" "s20" "26:35:44" "s20:t035" 35 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 30 dots'" 36 3184 3184 8.06589354696427 7.61726781362835 2033 1263 "Far"
"2340" "s20" "36:45:54" "s20:t036" 36 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 50 dots'" 36 860 860 6.75693238924755 8.06589354696427 3184 1301 "Expected"
"2341" "s20" "06:15:24" "s20:t037" 37 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 10 dots'" 36 2132 2132 7.66481578528574 6.75693238924755 860 1 "Near"
"2342" "s20" "16:25:34" "s20:t038" 38 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 20 dots'" 36 2144 2144 7.67042852219069 7.66481578528574 2132 2158 "Near"
"2343" "s20" "26:35:44" "s20:t039" 39 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 26 dots'" 30 1481 1481 7.3004728142678 7.67042852219069 2144 1290 "Near"
"2344" "s20" "36:45:54" "s20:t040" 40 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 50 dots'" 45 1793 1793 7.49164547360513 7.3004728142678 1481 1788 "Expected"
"2345" "s20" "06:15:24" "s20:t041" 41 "Vague" "Comparison" "RtoL" "Large" "'Choose a square with far more than 10 dots'" 44 1791 1791 7.49052940206071 7.49164547360513 1793 2 "Expected"
"2346" "s20" "16:25:34" "s20:t042" 42 "Vague" "Comparison" "RtoL" "Large" "'Choose a square with far more than 20 dots'" 44 1126 1126 7.02642680869964 7.49052940206071 1791 846 "Expected"
"2347" "s20" "26:35:44" "s20:t043" 43 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 44 dots'" 30 2037 2037 7.61923341622681 7.02642680869964 1126 1 "Expected"
"2348" "s20" "36:45:54" "s20:t044" 44 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 50 dots'" 41 1517 1517 7.32448997934853 7.61923341622681 2037 1210 "Expected"
"2349" "s20" "06:15:24" "s20:t045" 45 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 20 dots'" 45 1139 1139 7.03790596344718 7.32448997934853 1517 2030 "Expected"
"2350" "s20" "16:25:34" "s20:t046" 46 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 20 dots'" 40 991 991 6.89871453432999 7.03790596344718 1139 1362 "Far"
"2351" "s20" "26:35:44" "s20:t047" 47 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 30 dots'" 44 786 786 6.66695679242921 6.89871453432999 991 2204 "Expected"
"2352" "s20" "36:45:54" "s20:t048" 48 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 54 dots'" 30 1428 1428 7.26403014289953 6.66695679242921 786 2 "Expected"
"2353" "s20" "06:15:24" "s20:t049" 49 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 10 dots'" 40 2005 2005 7.60339933974067 7.26403014289953 1428 73 "Expected"
"2354" "s20" "16:25:34" "s20:t050" 50 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 16 dots'" 30 2083 2083 7.64156444126097 7.60339933974067 2005 211 "Expected"
"2355" "s20" "26:35:44" "s20:t051" 51 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 40 dots'" 41 3784 3784 8.23853693017177 7.64156444126097 2083 8 "Expected"
"2356" "s20" "36:45:54" "s20:t052" 52 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 40 dots'" 44 2616 2616 7.86940171257709 8.23853693017177 3784 67 "Expected"
"2357" "s20" "06:15:24" "s20:t053" 53 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 24 dots'" 30 1499 1499 7.3125534981026 7.86940171257709 2616 361 "Expected"
"2358" "s20" "16:25:34" "s20:t054" 54 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 30 dots'" 36 3037 3037 8.01862546504575 7.3125534981026 1499 176 "Near"
"2359" "s20" "26:35:44" "s20:t055" 55 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 40 dots'" 45 1459 1459 7.28550654852279 8.01862546504575 3037 294 "Expected"
"2360" "s20" "36:45:54" "s20:t056" 56 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 40 dots'" 40 1708 1708 7.44307837434852 7.28550654852279 1459 37 "Expected"
"2361" "s20" "06:15:24" "s20:t057" 57 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 24 dots'" 30 1266 1266 7.14361760270412 7.44307837434852 1708 278 "Expected"
"2362" "s20" "16:25:34" "s20:t058" 58 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 30 dots'" 41 3877 3877 8.26281693767093 7.14361760270412 1266 196 "Expected"
"2363" "s20" "26:35:44" "s20:t059" 59 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 26 dots'" 30 1931 1931 7.56579328242851 8.26281693767093 3877 528 "Near"
"2364" "s20" "36:45:54" "s20:t060" 60 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 50 dots'" 41 3302 3302 8.10228362448007 7.56579328242851 1931 165 "Near"
"2365" "s20" "06:15:24" "s20:t061" 61 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 20 dots'" 41 1803 1803 7.49720722320332 8.10228362448007 3302 279 "Expected"
"2366" "s20" "16:25:34" "s20:t062" 62 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 30 dots'" 45 2164 2164 7.67971363996637 7.49720722320332 1803 802 "Expected"
"2367" "s20" "26:35:44" "s20:t063" 63 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 40 dots'" 45 1621 1621 7.39079852173568 7.67971363996637 2164 1077 "Expected"
"2368" "s20" "36:45:54" "s20:t064" 64 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 36 dots'" 30 2151 2151 7.67368812926773 7.39079852173568 1621 513 "Far"
"2369" "s20" "06:15:24" "s20:t065" 65 "Vague" "Comparison" "RtoL" "Large" "'Choose a square with far more than 10 dots'" 44 1007 1007 6.91473089271856 7.67368812926773 2151 1619 "Expected"
"2370" "s20" "16:25:34" "s20:t066" 66 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 34 dots'" 30 1009 1009 6.91671502035361 6.91473089271856 1007 235 "Expected"
"2371" "s20" "26:35:44" "s20:t067" 67 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 30 dots'" 36 1868 1868 7.53262361878879 6.91671502035361 1009 1051 "Far"
"2372" "s20" "36:45:54" "s20:t068" 68 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 40 dots'" 36 2766 2766 7.9251575122247 7.53262361878879 1868 66 "Expected"
"2373" "s20" "06:15:24" "s20:t069" 69 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 20 dots'" 45 1136 1136 7.0352685992811 7.9251575122247 2766 442 "Expected"
"2374" "s20" "16:25:34" "s20:t070" 70 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 20 dots'" 40 3091 3091 8.03624994213212 7.0352685992811 1136 88 "Far"
"2375" "s20" "26:35:44" "s20:t071" 71 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 26 dots'" 30 3290 3290 8.09864284375942 8.03624994213212 3091 643 "Near"
"2376" "s20" "36:45:54" "s20:t072" 72 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 54 dots'" 30 2243 2243 7.71556953452021 8.09864284375942 3290 171 "Expected"
"2377" "s20" "06:15:24" "s20:t073" 73 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 10 dots'" 36 2552 2552 7.84463264446468 7.71556953452021 2243 1329 "Near"
"2378" "s20" "16:25:34" "s20:t074" 74 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 34 dots'" 30 2176 2176 7.68524360797583 7.84463264446468 2552 723 "Expected"
"2379" "s20" "26:35:44" "s20:t075" 75 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 30 dots'" 40 3017 3017 8.01201823915906 7.68524360797583 2176 633 "Expected"
"2380" "s20" "36:45:54" "s20:t076" 76 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 50 dots'" 36 1958 1958 7.57967882309046 8.01201823915906 3017 354 "Expected"
"2381" "s20" "06:15:24" "s20:t077" 77 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 24 dots'" 30 1448 1448 7.27793857294566 7.57967882309046 1958 783 "Expected"
"2382" "s20" "16:25:34" "s20:t078" 78 "Vague" "Comparison" "RtoL" "Large" "'Choose a square with far more than 20 dots'" 44 1691 1691 7.43307534889858 7.27793857294566 1448 2 "Expected"
"2383" "s20" "26:35:44" "s20:t079" 79 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 30 dots'" 40 2631 2631 7.87511928104029 7.43307534889858 1691 1246 "Expected"
"2384" "s20" "36:45:54" "s20:t080" 80 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 50 dots'" 36 1124 1124 7.02464903045364 7.87511928104029 2631 552 "Expected"
"2385" "s20" "06:15:24" "s20:t081" 81 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 20 dots'" 41 1215 1215 7.10249935577465 7.02464903045364 1124 473 "Far"
"2386" "s20" "16:25:34" "s20:t082" 82 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 30 dots'" 36 1064 1064 6.96979066990159 7.10249935577465 1215 508 "Expected"
"2387" "s20" "26:35:44" "s20:t083" 83 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 30 dots'" 36 1700 1700 7.43838353004431 6.96979066990159 1064 585 "Far"
"2388" "s20" "36:45:54" "s20:t084" 84 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 40 dots'" 40 1904 1904 7.55171221535131 7.43838353004431 1700 566 "Expected"
"2389" "s20" "06:15:24" "s20:t085" 85 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 6 dots'" 29 1301 1301 7.1708884785125 7.55171221535131 1904 574 "Expected"
"2390" "s20" "16:25:34" "s20:t086" 86 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 16 dots'" 30 2736 2736 7.91425227874244 7.1708884785125 1301 383 "Expected"
"2391" "s20" "26:35:44" "s20:t087" 87 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 40 dots'" 45 2635 2635 7.87663846097546 7.91425227874244 2736 258 "Expected"
"2392" "s20" "36:45:54" "s20:t088" 88 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 40 dots'" 44 3302 3302 8.10228362448007 7.87663846097546 2635 480 "Expected"
"2393" "s20" "06:15:24" "s20:t089" 89 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 10 dots'" 44 2065 2065 7.63288550539513 8.10228362448007 3302 566 "Expected"
"2394" "s20" "16:25:34" "s20:t090" 90 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 16 dots'" 30 2406 2406 7.78572089653462 7.63288550539513 2065 590 "Near"
"2395" "s20" "26:35:44" "s20:t091" 91 "Vague" "Comparison" "RtoL" "Large" "'Choose a square with far more than 30 dots'" 44 1561 1561 7.35308192051543 7.78572089653462 2406 791 "Expected"
"2396" "s20" "36:45:54" "s20:t092" 92 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 54 dots'" 30 861 861 6.75809450442773 7.35308192051543 1561 305 "Expected"
"2397" "s20" "06:15:24" "s20:t093" 93 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 10 dots'" 36 984 984 6.89162589705225 6.75809450442773 861 757 "Expected"
"2398" "s20" "16:25:34" "s20:t094" 94 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 30 dots'" 45 6582 6582 8.79209392950328 6.89162589705225 984 2397 "Expected"
"2399" "s20" "26:35:44" "s20:t095" 95 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 44 dots'" 30 2543 2543 7.84109976542212 8.79209392950328 6582 31 "Expected"
"2400" "s20" "36:45:54" "s20:t096" 96 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 40 dots'" 36 1690 1690 7.43248380791712 7.84109976542212 2543 536 "Expected"
"2401" "s20" "06:15:24" "s20:t097" 97 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 6 dots'" 29 656 656 6.48616078894409 7.43248380791712 1690 789 "Expected"
"2402" "s20" "16:25:34" "s20:t098" 98 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 30 dots'" 41 3255 3255 8.08794755464267 6.48616078894409 656 672 "Expected"
"2403" "s20" "26:35:44" "s20:t099" 99 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 44 dots'" 30 879 879 6.77878489768518 8.08794755464267 3255 448 "Expected"
"2404" "s20" "36:45:54" "s20:t100" 100 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 40 dots'" 40 6152 6152 8.72453251118548 6.77878489768518 879 591 "Expected"
"2405" "s20" "06:15:24" "s20:t101" 101 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 20 dots'" 36 4089 4089 8.31605572036464 8.72453251118548 6152 591 "Expected"
"2406" "s20" "16:25:34" "s20:t102" 102 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 20 dots'" 40 3440 3440 8.14322675036744 8.31605572036464 4089 293 "Near"
"2407" "s20" "26:35:44" "s20:t103" 103 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 26 dots'" 30 1139 1139 7.03790596344718 8.14322675036744 3440 451 "Near"
"2408" "s20" "36:45:54" "s20:t104" 104 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 36 dots'" 30 4460 4460 8.40290404501411 7.03790596344718 1139 760 "Far"
"2409" "s20" "06:15:24" "s20:t105" 105 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 24 dots'" 30 2232 2232 7.7106533235012 8.40290404501411 4460 465 "Expected"
"2410" "s20" "16:25:34" "s20:t106" 106 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 30 dots'" 36 2797 2797 7.93630269320196 7.7106533235012 2232 16 "Expected"
"2411" "s20" "26:35:44" "s20:t107" 107 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 40 dots'" 36 1080 1080 6.98471632011827 7.93630269320196 2797 711 "Expected"
"2412" "s20" "36:45:54" "s20:t108" 108 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 50 dots'" 45 7425 7425 8.9126079636709 6.98471632011827 1080 558 "Far"
"2413" "s20" "06:15:24" "s20:t109" 109 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 10 dots'" 40 2439 2439 7.79934339821592 8.9126079636709 7425 738 "Near"
"2414" "s20" "16:25:34" "s20:t110" 110 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 30 dots'" 45 1352 1352 7.20934025660291 7.79934339821592 2439 557 "Far"
"2415" "s20" "26:35:44" "s20:t111" 111 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 30 dots'" 44 1038 1038 6.94505106372583 7.20934025660291 1352 472 "Expected"
"2416" "s20" "36:45:54" "s20:t112" 112 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 50 dots'" 41 1987 1987 7.59438124255182 6.94505106372583 1038 1040 "Near"
"2417" "s20" "06:15:24" "s20:t113" 113 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 20 dots'" 36 1375 1375 7.22620901010067 7.59438124255182 1987 673 "Expected"
"2418" "s20" "16:25:34" "s20:t114" 114 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 20 dots'" 44 2184 2184 7.6889133368648 7.22620901010067 1375 341 "Expected"
"2419" "s20" "26:35:44" "s20:t115" 115 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 40 dots'" 45 2778 2778 7.92948652331429 7.6889133368648 2184 153 "Expected"
"2420" "s20" "36:45:54" "s20:t116" 116 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 50 dots'" 41 1298 1298 7.16857989726403 7.92948652331429 2778 260 "Expected"
"2421" "s20" "06:15:24" "s20:t117" 117 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 20 dots'" 45 1019 1019 6.92657703322272 7.16857989726403 1298 707 "Expected"
"2422" "s20" "16:25:34" "s20:t118" 118 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 20 dots'" 36 2301 2301 7.74109909003537 6.92657703322272 1019 342 "Near"
"2423" "s20" "26:35:44" "s20:t119" 119 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 40 dots'" 36 981 981 6.88857245956536 7.74109909003537 2301 313 "Expected"
"2424" "s20" "36:45:54" "s20:t120" 120 "Vague" "Comparison" "RtoL" "Large" "'Choose a square with far more than 40 dots'" 44 1400 1400 7.24422751560335 6.88857245956536 981 689 "Expected"
"2425" "s20" "06:15:24" "s20:t121" 121 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 10 dots'" 40 1793 1793 7.49164547360513 7.24422751560335 1400 308 "Expected"
"2426" "s20" "16:25:34" "s20:t122" 122 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 20 dots'" 36 2666 2666 7.88833450073865 7.49164547360513 1793 568 "Near"
"2427" "s20" "26:35:44" "s20:t123" 123 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 40 dots'" 41 1389 1389 7.23633934275434 7.88833450073865 2666 512 "Expected"
"2428" "s20" "36:45:54" "s20:t124" 124 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 50 dots'" 45 2204 2204 7.6980291702728 7.23633934275434 1389 561 "Expected"
"2429" "s20" "06:15:24" "s20:t125" 125 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 20 dots'" 41 1777 1777 7.48268182815465 7.6980291702728 2204 492 "Expected"
"2430" "s20" "16:25:34" "s20:t126" 126 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 30 dots'" 41 2023 2023 7.61233683716775 7.48268182815465 1777 1320 "Near"
"2431" "s20" "26:35:44" "s20:t127" 127 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 40 dots'" 41 1630 1630 7.39633529380081 7.61233683716775 2023 413 "Expected"
"2432" "s20" "36:45:54" "s20:t128" 128 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 36 dots'" 30 877 877 6.77650699237218 7.39633529380081 1630 339 "Far"
"2433" "s20" "06:15:24" "s20:t129" 129 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 10 dots'" 36 1273 1273 7.14913159855741 6.77650699237218 877 8354 "Near"
"2434" "s20" "16:25:34" "s20:t130" 130 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 30 dots'" 41 1516 1516 7.32383056620232 7.14913159855741 1273 603 "Near"
"2435" "s20" "26:35:44" "s20:t131" 131 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 40 dots'" 41 1140 1140 7.03878354138854 7.32383056620232 1516 885 "Expected"
"2436" "s20" "36:45:54" "s20:t132" 132 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 50 dots'" 45 2794 2794 7.93522953981691 7.03878354138854 1140 450 "Expected"
"2437" "s20" "06:15:24" "s20:t133" 133 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 6 dots'" 29 1189 1189 7.08086789669078 7.93522953981691 2794 1268 "Expected"
"2438" "s20" "16:25:34" "s20:t134" 134 "Vague" "Comparison" "RtoL" "Large" "'Choose a square with far more than 20 dots'" 44 3535 3535 8.17046857833067 7.08086789669078 1189 266 "Expected"
