"Subject" "Trial" "Condition" "Order" "Quantity" "Vagueness" "c_Vag" "Selection" "c_Sel" "Item" "c_Itm" "Target" "Ins" "switchResponse" "RT" "RT_log"
"2357" "s13" 55 "Comparison Vague" "RtoL" "Small" "Vague" 0.5 "Comparison" -0.5 "26:35:44" 0.25 40 "Choose a square with far fewer dots than the target" "Expected" 1086 6.99025650049388
"2358" "s13" 56 "Matching Crisp" "RtoL" "Large" "Crisp" -0.5 "Matching" 0.5 "36:45:54" 0.75 54 "Choose a square with the same number of dots as the target" "Near" 2771 7.92696354486298
"2359" "s13" 57 "Comparison Crisp" "RtoL" "Small" "Crisp" -0.5 "Comparison" -0.5 "06:15:24" -0.75 20 "Choose a square with fewer dots than the target" "Expected" 1373 7.22475340576797
"2360" "s13" 58 "Matching Vague" "LtoR" "Small" "Vague" 0.5 "Matching" 0.5 "16:25:34" -0.25 20 "Choose a square with about the same number of dots as the target" "Near" 969 6.87626461189077
"2361" "s13" 59 "Matching Vague" "LtoR" "Large" "Vague" 0.5 "Matching" 0.5 "26:35:44" 0.25 40 "Choose a square with about the same number of dots as the target" "Near" 1384 7.23273313617761
"2362" "s13" 60 "Comparison Vague" "LtoR" "Small" "Vague" 0.5 "Comparison" -0.5 "36:45:54" 0.75 50 "Choose a square with far fewer dots than the target" "Expected" 1687 7.43070708254597
"2363" "s13" 61 "Matching Crisp" "LtoR" "Large" "Crisp" -0.5 "Matching" 0.5 "06:15:24" -0.75 24 "Choose a square with the same number of dots as the target" "Expected" 1445 7.27586460054653
"2364" "s13" 62 "Comparison Crisp" "RtoL" "Small" "Crisp" -0.5 "Comparison" -0.5 "16:25:34" -0.25 30 "Choose a square with fewer dots than the target" "Expected" 986 6.89365635460264
"2365" "s13" 63 "Matching Vague" "RtoL" "Small" "Vague" 0.5 "Matching" 0.5 "26:35:44" 0.25 30 "Choose a square with about the same number of dots as the target" "Expected" 1577 7.36327958696304
"2366" "s13" 64 "Matching Vague" "RtoL" "Large" "Vague" 0.5 "Matching" 0.5 "36:45:54" 0.75 50 "Choose a square with about the same number of dots as the target" "Near" 1119 7.02019070831193
"2367" "s13" 65 "Matching Vague" "RtoL" "Large" "Vague" 0.5 "Matching" 0.5 "06:15:24" -0.75 20 "Choose a square with about the same number of dots as the target" "Near" 983 6.89060912014717
"2368" "s13" 66 "Matching Vague" "LtoR" "Small" "Vague" 0.5 "Matching" 0.5 "16:25:34" -0.25 20 "Choose a square with about the same number of dots as the target" "Expected" 1275 7.15070145759253
"2369" "s13" 67 "Matching Crisp" "LtoR" "Small" "Crisp" -0.5 "Matching" 0.5 "26:35:44" 0.25 26 "Choose a square with the same number of dots as the target" "Expected" 1262 7.14045304310116
"2370" "s13" 68 "Matching Crisp" "RtoL" "Small" "Crisp" -0.5 "Matching" 0.5 "36:45:54" 0.75 36 "Choose a square with the same number of dots as the target" "Expected" 1096 6.99942246750796
"2371" "s13" 69 "Comparison Vague" "LtoR" "Small" "Vague" 0.5 "Comparison" -0.5 "06:15:24" -0.75 20 "Choose a square with far fewer dots than the target" "Expected" 1157 7.05358572719368
"2372" "s13" 70 "Matching Crisp" "LtoR" "Small" "Crisp" -0.5 "Matching" 0.5 "16:25:34" -0.25 16 "Choose a square with the same number of dots as the target" "Expected" 1378 7.2283884515736
"2373" "s13" 71 "Comparison Vague" "LtoR" "Large" "Vague" 0.5 "Comparison" -0.5 "26:35:44" 0.25 30 "Choose a square with far more dots than the target" "Expected" 1070 6.97541392745595
"2374" "s13" 72 "Matching Crisp" "RtoL" "Large" "Crisp" -0.5 "Matching" 0.5 "36:45:54" 0.75 54 "Choose a square with the same number of dots as the target" "Near" 982 6.88959130835447
"2375" "s13" 73 "Matching Vague" "RtoL" "Small" "Vague" 0.5 "Matching" 0.5 "06:15:24" -0.75 10 "Choose a square with about the same number of dots as the target" "Near" 2704 7.90248743716286
"2376" "s13" 74 "Matching Vague" "RtoL" "Large" "Vague" 0.5 "Matching" 0.5 "16:25:34" -0.25 30 "Choose a square with about the same number of dots as the target" "Near" 935 6.84054652928869
"2377" "s13" 75 "Comparison Crisp" "LtoR" "Small" "Crisp" -0.5 "Comparison" -0.5 "26:35:44" 0.25 40 "Choose a square with fewer dots than the target" "Expected" 977 6.88448665204278
"2378" "s13" 76 "Comparison Crisp" "RtoL" "Large" "Crisp" -0.5 "Comparison" -0.5 "36:45:54" 0.75 40 "Choose a square with more dots than the target" "Expected" 1396 7.24136628332232
"2379" "s13" 77 "Comparison Vague" "RtoL" "Small" "Vague" 0.5 "Comparison" -0.5 "06:15:24" -0.75 20 "Choose a square with far fewer dots than the target" "Expected" 832 6.72383244082121
"2380" "s13" 78 "Comparison Vague" "RtoL" "Large" "Vague" 0.5 "Comparison" -0.5 "16:25:34" -0.25 20 "Choose a square with far more dots than the target" "Expected" 1086 6.99025650049388
"2381" "s13" 79 "Comparison Vague" "RtoL" "Large" "Vague" 0.5 "Comparison" -0.5 "26:35:44" 0.25 30 "Choose a square with far more dots than the target" "Expected" 985 6.89264164117209
"2382" "s13" 80 "Comparison Crisp" "LtoR" "Large" "Crisp" -0.5 "Comparison" -0.5 "36:45:54" 0.75 40 "Choose a square with more dots than the target" "Expected" 982 6.88959130835447
"2383" "s13" 81 "Comparison Vague" "RtoL" "Large" "Vague" 0.5 "Comparison" -0.5 "06:15:24" -0.75 10 "Choose a square with far more dots than the target" "Expected" 970 6.87729607149743
"2384" "s13" 82 "Comparison Vague" "LtoR" "Large" "Vague" 0.5 "Comparison" -0.5 "16:25:34" -0.25 20 "Choose a square with far more dots than the target" "Expected" 1573 7.36073990305828
"2385" "s13" 83 "Matching Vague" "RtoL" "Small" "Vague" 0.5 "Matching" 0.5 "26:35:44" 0.25 30 "Choose a square with about the same number of dots as the target" "Expected" 1073 6.9782137426307
"2386" "s13" 84 "Comparison Crisp" "RtoL" "Small" "Crisp" -0.5 "Comparison" -0.5 "36:45:54" 0.75 50 "Choose a square with fewer dots than the target" "Expected" 974 6.88141130364254
"2387" "s13" 85 "Matching Crisp" "LtoR" "Small" "Crisp" -0.5 "Matching" 0.5 "06:15:24" -0.75 6 "Choose a square with the same number of dots as the target" "Expected" 1347 7.20563517641036
"2388" "s13" 86 "Comparison Crisp" "RtoL" "Large" "Crisp" -0.5 "Comparison" -0.5 "16:25:34" -0.25 20 "Choose a square with more dots than the target" "Expected" 993 6.90073066404517
"2389" "s13" 87 "Matching Crisp" "LtoR" "Large" "Crisp" -0.5 "Matching" 0.5 "26:35:44" 0.25 44 "Choose a square with the same number of dots as the target" "Near" 1068 6.97354301952014
"2390" "s13" 88 "Comparison Vague" "LtoR" "Small" "Vague" 0.5 "Comparison" -0.5 "36:45:54" 0.75 50 "Choose a square with far fewer dots than the target" "Expected" 956 6.8627579130514
"2391" "s13" 89 "Comparison Crisp" "RtoL" "Large" "Crisp" -0.5 "Comparison" -0.5 "06:15:24" -0.75 10 "Choose a square with more dots than the target" "Expected" 911 6.81454289725996
"2392" "s13" 90 "Matching Vague" "LtoR" "Large" "Vague" 0.5 "Matching" 0.5 "16:25:34" -0.25 30 "Choose a square with about the same number of dots as the target" "Near" 1592 7.37274636640433
"2393" "s13" 91 "Comparison Crisp" "RtoL" "Large" "Crisp" -0.5 "Comparison" -0.5 "26:35:44" 0.25 30 "Choose a square with more dots than the target" "Expected" 1346 7.20489251020467
"2394" "s13" 92 "Comparison Vague" "LtoR" "Large" "Vague" 0.5 "Comparison" -0.5 "36:45:54" 0.75 40 "Choose a square with far more dots than the target" "Expected" 1459 7.28550654852279
"2395" "s13" 93 "Matching Vague" "LtoR" "Small" "Vague" 0.5 "Matching" 0.5 "06:15:24" -0.75 10 "Choose a square with about the same number of dots as the target" "Expected" 2018 7.60986220091355
"2396" "s13" 94 "Matching Vague" "RtoL" "Small" "Vague" 0.5 "Matching" 0.5 "16:25:34" -0.25 20 "Choose a square with about the same number of dots as the target" "Near" 962 6.86901445066571
"2397" "s13" 95 "Matching Crisp" "RtoL" "Small" "Crisp" -0.5 "Matching" 0.5 "26:35:44" 0.25 26 "Choose a square with the same number of dots as the target" "Expected" 957 6.86380339145295
"2398" "s13" 96 "Matching Vague" "LtoR" "Large" "Vague" 0.5 "Matching" 0.5 "36:45:54" 0.75 50 "Choose a square with about the same number of dots as the target" "Near" 1228 7.11314210870709
"2399" "s13" 97 "Comparison Crisp" "RtoL" "Small" "Crisp" -0.5 "Comparison" -0.5 "06:15:24" -0.75 20 "Choose a square with fewer dots than the target" "Expected" 852 6.74758652682932
"2400" "s13" 98 "Matching Crisp" "RtoL" "Large" "Crisp" -0.5 "Matching" 0.5 "16:25:34" -0.25 34 "Choose a square with the same number of dots as the target" "Near" 2088 7.64396194900253
"2401" "s13" 99 "Comparison Vague" "LtoR" "Small" "Vague" 0.5 "Comparison" -0.5 "26:35:44" 0.25 40 "Choose a square with far fewer dots than the target" "Expected" 1065 6.97073007814353
"2402" "s13" 100 "Matching Vague" "RtoL" "Large" "Vague" 0.5 "Matching" 0.5 "36:45:54" 0.75 50 "Choose a square with about the same number of dots as the target" "Near" 1254 7.13409372119287
"2403" "s13" 101 "Matching Crisp" "LtoR" "Large" "Crisp" -0.5 "Matching" 0.5 "06:15:24" -0.75 24 "Choose a square with the same number of dots as the target" "Expected" 1099 7.00215595440362
"2404" "s13" 102 "Comparison Vague" "LtoR" "Small" "Vague" 0.5 "Comparison" -0.5 "16:25:34" -0.25 30 "Choose a square with far fewer dots than the target" "Expected" 1494 7.30921236569276
"2405" "s13" 103 "Matching Vague" "RtoL" "Large" "Vague" 0.5 "Matching" 0.5 "26:35:44" 0.25 40 "Choose a square with about the same number of dots as the target" "Far" 1427 7.26332961747684
"2406" "s13" 104 "Comparison Vague" "RtoL" "Small" "Vague" 0.5 "Comparison" -0.5 "36:45:54" 0.75 50 "Choose a square with far fewer dots than the target" "Expected" 1146 7.04403289727469
"2407" "s13" 105 "Matching Crisp" "RtoL" "Small" "Crisp" -0.5 "Matching" 0.5 "06:15:24" -0.75 6 "Choose a square with the same number of dots as the target" "Expected" 1334 7.19593722647557
"2408" "s13" 106 "Comparison Crisp" "LtoR" "Large" "Crisp" -0.5 "Comparison" -0.5 "16:25:34" -0.25 20 "Choose a square with more dots than the target" "Expected" 1737 7.4599147662411
"2409" "s13" 107 "Matching Vague" "LtoR" "Small" "Vague" 0.5 "Matching" 0.5 "26:35:44" 0.25 30 "Choose a square with about the same number of dots as the target" "Expected" 1559 7.35179986905778
"2410" "s13" 108 "Comparison Vague" "RtoL" "Large" "Vague" 0.5 "Comparison" -0.5 "36:45:54" 0.75 40 "Choose a square with far more dots than the target" "Expected" 1559 7.35179986905778
"2411" "s13" 109 "Matching Crisp" "RtoL" "Large" "Crisp" -0.5 "Matching" 0.5 "06:15:24" -0.75 24 "Choose a square with the same number of dots as the target" "Expected" 1152 7.04925484125584
"2412" "s13" 110 "Matching Crisp" "LtoR" "Large" "Crisp" -0.5 "Matching" 0.5 "16:25:34" -0.25 34 "Choose a square with the same number of dots as the target" "Expected" 1076 6.98100574072173
"2413" "s13" 111 "Comparison Crisp" "LtoR" "Large" "Crisp" -0.5 "Comparison" -0.5 "26:35:44" 0.25 30 "Choose a square with more dots than the target" "Near" 1646 7.40610338123702
"2414" "s13" 112 "Matching Crisp" "LtoR" "Small" "Crisp" -0.5 "Matching" 0.5 "36:45:54" 0.75 36 "Choose a square with the same number of dots as the target" "Expected" 1267 7.14440718032114
"2415" "s13" 113 "Matching Vague" "LtoR" "Large" "Vague" 0.5 "Matching" 0.5 "06:15:24" -0.75 20 "Choose a square with about the same number of dots as the target" "Near" 915 6.81892406527552
"2416" "s13" 114 "Matching Crisp" "RtoL" "Small" "Crisp" -0.5 "Matching" 0.5 "16:25:34" -0.25 16 "Choose a square with the same number of dots as the target" "Expected" 1908 7.55381085200823
"2417" "s13" 115 "Matching Vague" "LtoR" "Large" "Vague" 0.5 "Matching" 0.5 "26:35:44" 0.25 40 "Choose a square with about the same number of dots as the target" "Expected" 1379 7.2291138777933
"2418" "s13" 116 "Comparison Crisp" "LtoR" "Small" "Crisp" -0.5 "Comparison" -0.5 "36:45:54" 0.75 50 "Choose a square with fewer dots than the target" "Expected" 1356 7.21229446850034
"2419" "s13" 117 "Comparison Crisp" "LtoR" "Small" "Crisp" -0.5 "Comparison" -0.5 "06:15:24" -0.75 20 "Choose a square with fewer dots than the target" "Expected" 837 6.72982407048948
"2420" "s13" 118 "Comparison Crisp" "LtoR" "Small" "Crisp" -0.5 "Comparison" -0.5 "16:25:34" -0.25 30 "Choose a square with fewer dots than the target" "Expected" 787 6.6682282484174
"2421" "s13" 119 "Comparison Vague" "RtoL" "Small" "Vague" 0.5 "Comparison" -0.5 "26:35:44" 0.25 40 "Choose a square with far fewer dots than the target" "Expected" 1080 6.98471632011827
"2422" "s13" 120 "Matching Vague" "LtoR" "Small" "Vague" 0.5 "Matching" 0.5 "36:45:54" 0.75 40 "Choose a square with about the same number of dots as the target" "Expected" 1850 7.52294091807237
"2423" "s13" 121 "Comparison Vague" "LtoR" "Large" "Vague" 0.5 "Comparison" -0.5 "06:15:24" -0.75 10 "Choose a square with far more dots than the target" "Expected" 1371 7.22329567956231
"2424" "s13" 122 "Comparison Crisp" "RtoL" "Small" "Crisp" -0.5 "Comparison" -0.5 "16:25:34" -0.25 30 "Choose a square with fewer dots than the target" "Expected" 872 6.77078942390898
"2425" "s13" 123 "Comparison Crisp" "RtoL" "Small" "Crisp" -0.5 "Comparison" -0.5 "26:35:44" 0.25 40 "Choose a square with fewer dots than the target" "Expected" 1264 7.1420365747068
"2426" "s13" 124 "Matching Crisp" "LtoR" "Large" "Crisp" -0.5 "Matching" 0.5 "36:45:54" 0.75 54 "Choose a square with the same number of dots as the target" "Near" 863 6.76041469108343
"2427" "s13" 125 "Comparison Crisp" "LtoR" "Large" "Crisp" -0.5 "Comparison" -0.5 "06:15:24" -0.75 10 "Choose a square with more dots than the target" "Expected" 1103 7.0057890192535
"2428" "s13" 126 "Comparison Vague" "RtoL" "Small" "Vague" 0.5 "Comparison" -0.5 "16:25:34" -0.25 30 "Choose a square with far fewer dots than the target" "Expected" 846 6.74051935960622
"2429" "s13" 127 "Matching Crisp" "RtoL" "Large" "Crisp" -0.5 "Matching" 0.5 "26:35:44" 0.25 44 "Choose a square with the same number of dots as the target" "Far" 686 6.53087762772588
"2430" "s13" 128 "Matching Vague" "RtoL" "Small" "Vague" 0.5 "Matching" 0.5 "36:45:54" 0.75 40 "Choose a square with about the same number of dots as the target" "Near" 1352 7.20934025660291
"2431" "s13" 129 "Matching Vague" "RtoL" "Large" "Vague" 0.5 "Matching" 0.5 "06:15:24" -0.75 20 "Choose a square with about the same number of dots as the target" "Near" 884 6.78445706263764
"2432" "s13" 130 "Comparison Vague" "RtoL" "Large" "Vague" 0.5 "Comparison" -0.5 "16:25:34" -0.25 20 "Choose a square with far more dots than the target" "Expected" 780 6.65929391968364
"2433" "s13" 131 "Matching Vague" "RtoL" "Large" "Vague" 0.5 "Matching" 0.5 "26:35:44" 0.25 40 "Choose a square with about the same number of dots as the target" "Near" 993 6.90073066404517
"2434" "s13" 132 "Matching Vague" "RtoL" "Large" "Vague" 0.5 "Matching" 0.5 "36:45:54" 0.75 50 "Choose a square with about the same number of dots as the target" "Expected" 2038 7.61972421378267
"2435" "s13" 133 "Matching Vague" "LtoR" "Large" "Vague" 0.5 "Matching" 0.5 "06:15:24" -0.75 20 "Choose a square with about the same number of dots as the target" "Near" 919 6.82328612235569
"2436" "s13" 134 "Matching Vague" "LtoR" "Small" "Vague" 0.5 "Matching" 0.5 "16:25:34" -0.25 20 "Choose a square with about the same number of dots as the target" "Near" 998 6.90575327631146
"2437" "s13" 135 "Comparison Crisp" "LtoR" "Large" "Crisp" -0.5 "Comparison" -0.5 "26:35:44" 0.25 30 "Choose a square with more dots than the target" "Expected" 2570 7.85166117788927
"2438" "s13" 136 "Comparison Crisp" "RtoL" "Small" "Crisp" -0.5 "Comparison" -0.5 "36:45:54" 0.75 50 "Choose a square with fewer dots than the target" "Near" 1094 6.99759598298193
"2439" "s13" 137 "Comparison Crisp" "RtoL" "Large" "Crisp" -0.5 "Comparison" -0.5 "06:15:24" -0.75 10 "Choose a square with more dots than the target" "Expected" 777 6.65544035036765
"2440" "s13" 138 "Matching Vague" "RtoL" "Large" "Vague" 0.5 "Matching" 0.5 "16:25:34" -0.25 30 "Choose a square with about the same number of dots as the target" "Expected" 944 6.8501261661455
"2441" "s13" 139 "Comparison Vague" "RtoL" "Small" "Vague" 0.5 "Comparison" -0.5 "26:35:44" 0.25 40 "Choose a square with far fewer dots than the target" "Expected" 887 6.78784498230958
"2442" "s13" 140 "Comparison Vague" "LtoR" "Large" "Vague" 0.5 "Comparison" -0.5 "36:45:54" 0.75 40 "Choose a square with far more dots than the target" "Expected" 705 6.55819780281227
"2443" "s13" 141 "Comparison Vague" "LtoR" "Large" "Vague" 0.5 "Comparison" -0.5 "06:15:24" -0.75 10 "Choose a square with far more dots than the target" "Expected" 652 6.48004456192665
"2444" "s13" 142 "Comparison Crisp" "LtoR" "Large" "Crisp" -0.5 "Comparison" -0.5 "16:25:34" -0.25 20 "Choose a square with more dots than the target" "Expected" 766 6.64118216974059
"2445" "s13" 143 "Matching Crisp" "RtoL" "Large" "Crisp" -0.5 "Matching" 0.5 "26:35:44" 0.25 44 "Choose a square with the same number of dots as the target" "Near" 929 6.83410873881384
"2446" "s13" 144 "Comparison Crisp" "LtoR" "Small" "Crisp" -0.5 "Comparison" -0.5 "36:45:54" 0.75 50 "Choose a square with fewer dots than the target" "Expected" 1422 7.25981961036319
"2447" "s13" 145 "Comparison Vague" "LtoR" "Small" "Vague" 0.5 "Comparison" -0.5 "06:15:24" -0.75 20 "Choose a square with far fewer dots than the target" "Expected" 737 6.60258789218934
"2448" "s13" 146 "Comparison Crisp" "RtoL" "Small" "Crisp" -0.5 "Comparison" -0.5 "16:25:34" -0.25 30 "Choose a square with fewer dots than the target" "Expected" 1435 7.26892012819372
"2449" "s13" 147 "Comparison Vague" "RtoL" "Large" "Vague" 0.5 "Comparison" -0.5 "26:35:44" 0.25 30 "Choose a square with far more dots than the target" "Expected" 766 6.64118216974059
"2450" "s13" 148 "Matching Crisp" "LtoR" "Large" "Crisp" -0.5 "Matching" 0.5 "36:45:54" 0.75 54 "Choose a square with the same number of dots as the target" "Near" 1579 7.36454701425564
"2451" "s13" 149 "Matching Crisp" "LtoR" "Large" "Crisp" -0.5 "Matching" 0.5 "06:15:24" -0.75 24 "Choose a square with the same number of dots as the target" "Expected" 909 6.81234509417748
"2452" "s13" 150 "Comparison Crisp" "RtoL" "Large" "Crisp" -0.5 "Comparison" -0.5 "16:25:34" -0.25 20 "Choose a square with more dots than the target" "Expected" 846 6.74051935960622
"2453" "s13" 151 "Matching Crisp" "LtoR" "Large" "Crisp" -0.5 "Matching" 0.5 "26:35:44" 0.25 44 "Choose a square with the same number of dots as the target" "Expected" 606 6.40687998606931
"2454" "s13" 152 "Comparison Vague" "RtoL" "Small" "Vague" 0.5 "Comparison" -0.5 "36:45:54" 0.75 50 "Choose a square with far fewer dots than the target" "Expected" 687 6.53233429222235
"2455" "s13" 153 "Matching Crisp" "LtoR" "Small" "Crisp" -0.5 "Matching" 0.5 "06:15:24" -0.75 6 "Choose a square with the same number of dots as the target" "Expected" 905 6.80793494369993
"2456" "s13" 154 "Matching Crisp" "RtoL" "Small" "Crisp" -0.5 "Matching" 0.5 "16:25:34" -0.25 16 "Choose a square with the same number of dots as the target" "Expected" 1142 7.04053639021596
